x,y,targets
RNA1{r(G)p.r(A)p.r(A)p.r(A)p.r(C)p.r(A)p.r(C)p.r(U)p.r(C)p.r(U)p.r(A)p.r(G)p.r(G)p.r(C)p.r(C)p.r(A)p.r(U)p.r(G)p.r(C)p.d(T)p.d(T)}|RNA2{r(G)p.r(C)p.r(A)p.r(U)p.r(G)p.r(G)p.r(C)p.r(C)p.r(U)p.r(A)p.r(G)p.r(A)p.r(G)p.r(U)p.r(G)p.r(U)p.r(U)p.r(U)p.r(C)p.d(C)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,53.7,NM_012864
RNA1{r(G)p.r(G)p.r(A)p.r(A)p.r(A)p.r(C)p.r(A)p.r(C)p.r(U)p.r(C)p.r(U)p.r(A)p.r(G)p.r(G)p.r(C)p.r(C)p.r(A)p.r(U)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(A)p.r(U)p.r(G)p.r(G)p.r(C)p.r(C)p.r(U)p.r(A)p.r(G)p.r(A)p.r(G)p.r(U)p.r(G)p.r(U)p.r(U)p.r(U)p.r(C)p.r(C)p.d(T)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,89.7,NM_012864
RNA1{r(C)p.r(C)p.r(A)p.r(G)p.r(G)p.r(A)p.r(A)p.r(A)p.r(C)p.r(A)p.r(C)p.r(U)p.r(C)p.r(U)p.r(A)p.r(G)p.r(G)p.r(C)p.r(C)p.d(T)p.d(T)}|RNA2{r(G)p.r(G)p.r(C)p.r(C)p.r(U)p.r(A)p.r(G)p.r(A)p.r(G)p.r(U)p.r(G)p.r(U)p.r(U)p.r(U)p.r(C)p.r(C)p.r(U)p.r(G)p.r(G)p.d(C)p.d(C)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,33.8,NM_012864
RNA1{r(G)p.r(G)p.r(C)p.r(C)p.r(A)p.r(G)p.r(G)p.r(A)p.r(A)p.r(A)p.r(C)p.r(A)p.r(C)p.r(U)p.r(C)p.r(U)p.r(A)p.r(G)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(C)p.r(U)p.r(A)p.r(G)p.r(A)p.r(G)p.r(U)p.r(G)p.r(U)p.r(U)p.r(U)p.r(C)p.r(C)p.r(U)p.r(G)p.r(G)p.r(C)p.r(C)p.d(C)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,54.5,NM_012864
RNA1{r(G)p.r(G)p.r(G)p.r(C)p.r(C)p.r(A)p.r(G)p.r(G)p.r(A)p.r(A)p.r(A)p.r(C)p.r(A)p.r(C)p.r(U)p.r(C)p.r(U)p.r(A)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(U)p.r(A)p.r(G)p.r(A)p.r(G)p.r(U)p.r(G)p.r(U)p.r(U)p.r(U)p.r(C)p.r(C)p.r(U)p.r(G)p.r(G)p.r(C)p.r(C)p.r(C)p.d(A)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,83.5,NM_012864
RNA1{r(A)p.r(U)p.r(U)p.r(U)p.r(G)p.r(A)p.r(U)p.r(G)p.r(G)p.r(G)p.r(C)p.r(C)p.r(A)p.r(G)p.r(G)p.r(A)p.r(A)p.r(A)p.r(C)p.d(T)p.d(T)}|RNA2{r(G)p.r(U)p.r(U)p.r(U)p.r(C)p.r(C)p.r(U)p.r(G)p.r(G)p.r(C)p.r(C)p.r(C)p.r(A)p.r(U)p.r(C)p.r(A)p.r(A)p.r(A)p.r(U)p.d(G)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,10.5,NM_012864
RNA1{r(C)p.r(U)p.r(U)p.r(C)p.r(C)p.r(C)p.r(A)p.r(U)p.r(U)p.r(U)p.r(G)p.r(A)p.r(U)p.r(G)p.r(G)p.r(G)p.r(C)p.r(C)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(G)p.r(G)p.r(C)p.r(C)p.r(C)p.r(A)p.r(U)p.r(C)p.r(A)p.r(A)p.r(A)p.r(U)p.r(G)p.r(G)p.r(G)p.r(A)p.r(A)p.r(G)p.d(T)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,85,NM_012864
RNA1{r(A)p.r(A)p.r(C)p.r(U)p.r(U)p.r(C)p.r(C)p.r(C)p.r(A)p.r(U)p.r(U)p.r(U)p.r(G)p.r(A)p.r(U)p.r(G)p.r(G)p.r(G)p.r(C)p.d(T)p.d(T)}|RNA2{r(G)p.r(C)p.r(C)p.r(C)p.r(A)p.r(U)p.r(C)p.r(A)p.r(A)p.r(A)p.r(U)p.r(G)p.r(G)p.r(G)p.r(A)p.r(A)p.r(G)p.r(U)p.r(U)p.d(G)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,0.2,NM_012864
RNA1{r(G)p.r(G)p.r(G)p.r(A)p.r(G)p.r(A)p.r(U)p.r(C)p.r(A)p.r(C)p.r(G)p.r(G)p.r(A)p.r(G)p.r(A)p.r(C)p.r(A)p.r(A)p.r(C)p.d(T)p.d(T)}|RNA2{r(G)p.r(U)p.r(U)p.r(G)p.r(U)p.r(C)p.r(U)p.r(C)p.r(C)p.r(G)p.r(U)p.r(G)p.r(A)p.r(U)p.r(C)p.r(U)p.r(C)p.r(C)p.r(C)p.d(C)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,94.2,NM_012864
RNA1{r(A)p.r(G)p.r(G)p.r(G)p.r(G)p.r(A)p.r(G)p.r(A)p.r(U)p.r(C)p.r(A)p.r(C)p.r(G)p.r(G)p.r(A)p.r(G)p.r(A)p.r(C)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(G)p.r(U)p.r(C)p.r(U)p.r(C)p.r(C)p.r(G)p.r(U)p.r(G)p.r(A)p.r(U)p.r(C)p.r(U)p.r(C)p.r(C)p.r(C)p.r(C)p.r(U)p.d(T)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,101.8,NM_012864
RNA1{r(G)p.r(C)p.r(A)p.r(A)p.r(G)p.r(G)p.r(G)p.r(G)p.r(A)p.r(G)p.r(A)p.r(U)p.r(C)p.r(A)p.r(C)p.r(G)p.r(G)p.r(A)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(U)p.r(C)p.r(C)p.r(G)p.r(U)p.r(G)p.r(A)p.r(U)p.r(C)p.r(U)p.r(C)p.r(C)p.r(C)p.r(C)p.r(U)p.r(U)p.r(G)p.r(C)p.d(G)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,90.5,NM_012864
RNA1{r(C)p.r(G)p.r(C)p.r(A)p.r(A)p.r(G)p.r(G)p.r(G)p.r(G)p.r(A)p.r(G)p.r(A)p.r(U)p.r(C)p.r(A)p.r(C)p.r(G)p.r(G)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(C)p.r(C)p.r(G)p.r(U)p.r(G)p.r(A)p.r(U)p.r(C)p.r(U)p.r(C)p.r(C)p.r(C)p.r(C)p.r(U)p.r(U)p.r(G)p.r(C)p.r(G)p.d(A)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,97.3,NM_012864
RNA1{r(U)p.r(U)p.r(C)p.r(G)p.r(C)p.r(A)p.r(A)p.r(G)p.r(G)p.r(G)p.r(G)p.r(A)p.r(G)p.r(A)p.r(U)p.r(C)p.r(A)p.r(C)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(G)p.r(U)p.r(G)p.r(A)p.r(U)p.r(C)p.r(U)p.r(C)p.r(C)p.r(C)p.r(C)p.r(U)p.r(U)p.r(G)p.r(C)p.r(G)p.r(A)p.r(A)p.d(G)p.d(C)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,26.8,NM_012864
RNA1{r(G)p.r(C)p.r(U)p.r(U)p.r(C)p.r(G)p.r(C)p.r(A)p.r(A)p.r(G)p.r(G)p.r(G)p.r(G)p.r(A)p.r(G)p.r(A)p.r(U)p.r(C)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(G)p.r(A)p.r(U)p.r(C)p.r(U)p.r(C)p.r(C)p.r(C)p.r(C)p.r(U)p.r(U)p.r(G)p.r(C)p.r(G)p.r(A)p.r(A)p.r(G)p.r(C)p.d(C)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,105.3,NM_012864
RNA1{r(C)p.r(A)p.r(U)p.r(A)p.r(A)p.r(U)p.r(U)p.r(G)p.r(G)p.r(C)p.r(U)p.r(U)p.r(C)p.r(G)p.r(C)p.r(A)p.r(A)p.r(G)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(C)p.r(U)p.r(U)p.r(G)p.r(C)p.r(G)p.r(A)p.r(A)p.r(G)p.r(C)p.r(C)p.r(A)p.r(A)p.r(U)p.r(U)p.r(A)p.r(U)p.r(G)p.d(A)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,63.1,NM_012864
RNA1{r(U)p.r(C)p.r(A)p.r(U)p.r(A)p.r(A)p.r(U)p.r(U)p.r(G)p.r(G)p.r(C)p.r(U)p.r(U)p.r(C)p.r(G)p.r(C)p.r(A)p.r(A)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(U)p.r(U)p.r(G)p.r(C)p.r(G)p.r(A)p.r(A)p.r(G)p.r(C)p.r(C)p.r(A)p.r(A)p.r(U)p.r(U)p.r(A)p.r(U)p.r(G)p.r(A)p.d(T)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,75.5,NM_012864
RNA1{r(A)p.r(G)p.r(A)p.r(C)p.r(A)p.r(U)p.r(C)p.r(A)p.r(U)p.r(A)p.r(A)p.r(U)p.r(U)p.r(G)p.r(G)p.r(C)p.r(U)p.r(U)p.r(C)p.d(T)p.d(T)}|RNA2{r(G)p.r(A)p.r(A)p.r(G)p.r(C)p.r(C)p.r(A)p.r(A)p.r(U)p.r(U)p.r(A)p.r(U)p.r(G)p.r(A)p.r(U)p.r(G)p.r(U)p.r(C)p.r(U)p.d(G)p.d(C)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,99.4,NM_012864
RNA1{r(C)p.r(A)p.r(G)p.r(A)p.r(C)p.r(A)p.r(U)p.r(C)p.r(A)p.r(U)p.r(A)p.r(A)p.r(U)p.r(U)p.r(G)p.r(G)p.r(C)p.r(U)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(A)p.r(G)p.r(C)p.r(C)p.r(A)p.r(A)p.r(U)p.r(U)p.r(A)p.r(U)p.r(G)p.r(A)p.r(U)p.r(G)p.r(U)p.r(C)p.r(U)p.r(G)p.d(C)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,102.7,NM_012864
RNA1{r(G)p.r(C)p.r(A)p.r(G)p.r(A)p.r(C)p.r(A)p.r(U)p.r(C)p.r(A)p.r(U)p.r(A)p.r(A)p.r(U)p.r(U)p.r(G)p.r(G)p.r(C)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(G)p.r(C)p.r(C)p.r(A)p.r(A)p.r(U)p.r(U)p.r(A)p.r(U)p.r(G)p.r(A)p.r(U)p.r(G)p.r(U)p.r(C)p.r(U)p.r(G)p.r(C)p.d(A)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,95.9,NM_012864
RNA1{r(U)p.r(C)p.r(A)p.r(A)p.r(G)p.r(A)p.r(G)p.r(G)p.r(G)p.r(U)p.r(U)p.r(A)p.r(G)p.r(U)p.r(U)p.r(G)p.r(G)p.r(G)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(C)p.r(C)p.r(C)p.r(A)p.r(A)p.r(C)p.r(U)p.r(A)p.r(A)p.r(C)p.r(C)p.r(C)p.r(U)p.r(C)p.r(U)p.r(U)p.r(G)p.r(A)p.d(A)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,40.8,NM_012864
RNA1{r(G)p.r(G)p.r(A)p.r(G)p.r(U)p.r(A)p.r(U)p.r(G)p.r(C)p.r(A)p.r(A)p.r(A)p.r(U)p.r(C)p.r(C)p.r(C)p.r(A)p.r(C)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(G)p.r(U)p.r(G)p.r(G)p.r(G)p.r(A)p.r(U)p.r(U)p.r(U)p.r(G)p.r(C)p.r(A)p.r(U)p.r(A)p.r(C)p.r(U)p.r(C)p.r(C)p.d(A)p.d(C)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,96.7,NM_012864
RNA1{r(G)p.r(U)p.r(C)p.r(C)p.r(U)p.r(A)p.r(A)p.r(G)p.r(U)p.r(G)p.r(G)p.r(C)p.r(A)p.r(U)p.r(U)p.r(C)p.r(C)p.r(A)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(U)p.r(G)p.r(G)p.r(A)p.r(A)p.r(U)p.r(G)p.r(C)p.r(C)p.r(A)p.r(C)p.r(U)p.r(U)p.r(A)p.r(G)p.r(G)p.r(A)p.r(C)p.d(T)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,109.5,NM_012864
RNA1{r(A)p.r(C)p.r(A)p.r(G)p.r(U)p.r(C)p.r(C)p.r(U)p.r(A)p.r(A)p.r(G)p.r(U)p.r(G)p.r(G)p.r(C)p.r(A)p.r(U)p.r(U)p.r(C)p.d(T)p.d(T)}|RNA2{r(G)p.r(A)p.r(A)p.r(U)p.r(G)p.r(C)p.r(C)p.r(A)p.r(C)p.r(U)p.r(U)p.r(A)p.r(G)p.r(G)p.r(A)p.r(C)p.r(U)p.r(G)p.r(U)p.d(T)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,65.7,NM_012864
RNA1{r(C)p.r(A)p.r(A)p.r(A)p.r(C)p.r(A)p.r(G)p.r(U)p.r(C)p.r(C)p.r(U)p.r(A)p.r(A)p.r(G)p.r(U)p.r(G)p.r(G)p.r(C)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(G)p.r(C)p.r(C)p.r(A)p.r(C)p.r(U)p.r(U)p.r(A)p.r(G)p.r(G)p.r(A)p.r(C)p.r(U)p.r(G)p.r(U)p.r(U)p.r(U)p.r(G)p.d(G)p.d(C)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,81.2,NM_012864
RNA1{r(U)p.r(A)p.r(A)p.r(U)p.r(G)p.r(C)p.r(C)p.r(A)p.r(A)p.r(A)p.r(C)p.r(A)p.r(G)p.r(U)p.r(C)p.r(C)p.r(U)p.r(A)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(U)p.r(A)p.r(G)p.r(G)p.r(A)p.r(C)p.r(U)p.r(G)p.r(U)p.r(U)p.r(U)p.r(G)p.r(G)p.r(C)p.r(A)p.r(U)p.r(U)p.r(A)p.d(G)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,105,NM_012864
RNA1{r(A)p.r(G)p.r(A)p.r(A)p.r(U)p.r(U)p.r(C)p.r(U)p.r(C)p.r(A)p.r(C)p.r(U)p.r(A)p.r(A)p.r(U)p.r(G)p.r(C)p.r(C)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(G)p.r(G)p.r(C)p.r(A)p.r(U)p.r(U)p.r(A)p.r(G)p.r(U)p.r(G)p.r(A)p.r(G)p.r(A)p.r(A)p.r(U)p.r(U)p.r(C)p.r(U)p.d(G)p.d(C)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,106.9,NM_012864
RNA1{r(G)p.r(C)p.r(A)p.r(G)p.r(A)p.r(A)p.r(U)p.r(U)p.r(C)p.r(U)p.r(C)p.r(A)p.r(C)p.r(U)p.r(A)p.r(A)p.r(U)p.r(G)p.r(C)p.d(T)p.d(T)}|RNA2{r(G)p.r(C)p.r(A)p.r(U)p.r(U)p.r(A)p.r(G)p.r(U)p.r(G)p.r(A)p.r(G)p.r(A)p.r(A)p.r(U)p.r(U)p.r(C)p.r(U)p.r(G)p.r(C)p.d(A)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,94.3,NM_012864
RNA1{r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(A)p.r(A)p.r(U)p.r(U)p.r(C)p.r(U)p.r(C)p.r(A)p.r(C)p.r(U)p.r(A)p.r(A)p.r(U)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(A)p.r(U)p.r(U)p.r(A)p.r(G)p.r(U)p.r(G)p.r(A)p.r(G)p.r(A)p.r(A)p.r(U)p.r(U)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.d(A)p.d(C)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,72.9,NM_012864
RNA1{r(G)p.r(U)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(A)p.r(A)p.r(U)p.r(U)p.r(C)p.r(U)p.r(C)p.r(A)p.r(C)p.r(U)p.r(A)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(U)p.r(A)p.r(G)p.r(U)p.r(G)p.r(A)p.r(G)p.r(A)p.r(A)p.r(U)p.r(U)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(A)p.r(C)p.d(A)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,122.1,NM_012864
RNA1{r(A)p.r(U)p.r(G)p.r(U)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(A)p.r(A)p.r(U)p.r(U)p.r(C)p.r(U)p.r(C)p.r(A)p.r(C)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(G)p.r(U)p.r(G)p.r(A)p.r(G)p.r(A)p.r(A)p.r(U)p.r(U)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(A)p.r(C)p.r(A)p.r(U)p.d(C)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,80.2,NM_012864
RNA1{r(G)p.r(A)p.r(U)p.r(G)p.r(U)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(A)p.r(A)p.r(U)p.r(U)p.r(C)p.r(U)p.r(C)p.r(A)p.r(C)p.d(T)p.d(T)}|RNA2{r(G)p.r(U)p.r(G)p.r(A)p.r(G)p.r(A)p.r(A)p.r(U)p.r(U)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(A)p.r(C)p.r(A)p.r(U)p.r(C)p.d(T)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,119.4,NM_012864
RNA1{r(G)p.r(C)p.r(C)p.r(A)p.r(G)p.r(A)p.r(U)p.r(G)p.r(U)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(A)p.r(A)p.r(U)p.r(U)p.r(C)p.d(T)p.d(T)}|RNA2{r(G)p.r(A)p.r(A)p.r(U)p.r(U)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(A)p.r(C)p.r(A)p.r(U)p.r(C)p.r(U)p.r(G)p.r(G)p.r(C)p.d(A)p.d(C)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,100.1,NM_012864
RNA1{r(A)p.r(G)p.r(U)p.r(G)p.r(C)p.r(C)p.r(A)p.r(G)p.r(A)p.r(U)p.r(G)p.r(U)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(A)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(U)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(A)p.r(C)p.r(A)p.r(U)p.r(C)p.r(U)p.r(G)p.r(G)p.r(C)p.r(A)p.r(C)p.r(U)p.d(C)p.d(C)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,115,NM_012864
RNA1{r(G)p.r(A)p.r(G)p.r(U)p.r(G)p.r(C)p.r(C)p.r(A)p.r(G)p.r(A)p.r(U)p.r(G)p.r(U)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(A)p.r(C)p.r(A)p.r(U)p.r(C)p.r(U)p.r(G)p.r(G)p.r(C)p.r(A)p.r(C)p.r(U)p.r(C)p.d(C)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,104,NM_012864
RNA1{r(U)p.r(G)p.r(G)p.r(A)p.r(G)p.r(U)p.r(G)p.r(C)p.r(C)p.r(A)p.r(G)p.r(A)p.r(U)p.r(G)p.r(U)p.r(U)p.r(G)p.r(C)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(G)p.r(C)p.r(A)p.r(A)p.r(C)p.r(A)p.r(U)p.r(C)p.r(U)p.r(G)p.r(G)p.r(C)p.r(A)p.r(C)p.r(U)p.r(C)p.r(C)p.r(A)p.d(C)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,91.3,NM_012864
RNA1{r(G)p.r(U)p.r(G)p.r(U)p.r(G)p.r(G)p.r(A)p.r(G)p.r(U)p.r(G)p.r(C)p.r(C)p.r(A)p.r(G)p.r(A)p.r(U)p.r(G)p.r(U)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(A)p.r(C)p.r(A)p.r(U)p.r(C)p.r(U)p.r(G)p.r(G)p.r(C)p.r(A)p.r(C)p.r(U)p.r(C)p.r(C)p.r(A)p.r(C)p.r(A)p.r(C)p.d(C)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,93.9,NM_012864
RNA1{r(C)p.r(C)p.r(A)p.r(G)p.r(G)p.r(U)p.r(G)p.r(U)p.r(G)p.r(G)p.r(A)p.r(G)p.r(U)p.r(G)p.r(C)p.r(C)p.r(A)p.r(G)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(C)p.r(U)p.r(G)p.r(G)p.r(C)p.r(A)p.r(C)p.r(U)p.r(C)p.r(C)p.r(A)p.r(C)p.r(A)p.r(C)p.r(C)p.r(U)p.r(G)p.r(G)p.d(G)p.d(C)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,85.6,NM_012864
RNA1{r(C)p.r(C)p.r(C)p.r(A)p.r(G)p.r(G)p.r(U)p.r(G)p.r(U)p.r(G)p.r(G)p.r(A)p.r(G)p.r(U)p.r(G)p.r(C)p.r(C)p.r(A)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(U)p.r(G)p.r(G)p.r(C)p.r(A)p.r(C)p.r(U)p.r(C)p.r(C)p.r(A)p.r(C)p.r(A)p.r(C)p.r(C)p.r(U)p.r(G)p.r(G)p.r(G)p.d(C)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,60.7,NM_012864
RNA1{r(A)p.r(A)p.r(G)p.r(C)p.r(C)p.r(C)p.r(A)p.r(G)p.r(G)p.r(U)p.r(G)p.r(U)p.r(G)p.r(G)p.r(A)p.r(G)p.r(U)p.r(G)p.r(C)p.d(T)p.d(T)}|RNA2{r(G)p.r(C)p.r(A)p.r(C)p.r(U)p.r(C)p.r(C)p.r(A)p.r(C)p.r(A)p.r(C)p.r(C)p.r(U)p.r(G)p.r(G)p.r(G)p.r(C)p.r(U)p.r(U)p.d(C)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,47.5,NM_012864
RNA1{r(G)p.r(A)p.r(A)p.r(G)p.r(C)p.r(C)p.r(C)p.r(A)p.r(G)p.r(G)p.r(U)p.r(G)p.r(U)p.r(G)p.r(G)p.r(A)p.r(G)p.r(U)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(A)p.r(C)p.r(U)p.r(C)p.r(C)p.r(A)p.r(C)p.r(A)p.r(C)p.r(C)p.r(U)p.r(G)p.r(G)p.r(G)p.r(C)p.r(U)p.r(U)p.r(C)p.d(T)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,94,NM_012864
RNA1{r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(A)p.r(A)p.r(G)p.r(C)p.r(C)p.r(C)p.r(A)p.r(G)p.r(G)p.r(U)p.r(G)p.r(U)p.r(G)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(C)p.r(A)p.r(C)p.r(A)p.r(C)p.r(C)p.r(U)p.r(G)p.r(G)p.r(G)p.r(C)p.r(U)p.r(U)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.d(T)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,61.3,NM_012864
RNA1{r(A)p.r(A)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(A)p.r(A)p.r(G)p.r(C)p.r(C)p.r(C)p.r(A)p.r(G)p.r(G)p.r(U)p.r(G)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(C)p.r(A)p.r(C)p.r(C)p.r(U)p.r(G)p.r(G)p.r(G)p.r(C)p.r(U)p.r(U)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(U)p.r(U)p.d(A)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,86.1,NM_012864
RNA1{r(C)p.r(A)p.r(U)p.r(G)p.r(G)p.r(A)p.r(G)p.r(A)p.r(U)p.r(A)p.r(A)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(A)p.r(A)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(U)p.r(U)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(U)p.r(U)p.r(A)p.r(U)p.r(C)p.r(U)p.r(C)p.r(C)p.r(A)p.r(U)p.r(G)p.d(A)p.d(C)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,97.5,NM_012864
RNA1{r(G)p.r(U)p.r(C)p.r(A)p.r(U)p.r(G)p.r(G)p.r(A)p.r(G)p.r(A)p.r(U)p.r(A)p.r(A)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(U)p.r(U)p.r(A)p.r(U)p.r(C)p.r(U)p.r(C)p.r(C)p.r(A)p.r(U)p.r(G)p.r(A)p.r(C)p.d(A)p.d(C)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,115,NM_012864
RNA1{r(G)p.r(U)p.r(G)p.r(U)p.r(C)p.r(A)p.r(U)p.r(G)p.r(G)p.r(A)p.r(G)p.r(A)p.r(U)p.r(A)p.r(A)p.r(U)p.r(G)p.r(C)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(G)p.r(C)p.r(A)p.r(U)p.r(U)p.r(A)p.r(U)p.r(C)p.r(U)p.r(C)p.r(C)p.r(A)p.r(U)p.r(G)p.r(A)p.r(C)p.r(A)p.r(C)p.d(G)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,112.2,NM_012864
RNA1{r(G)p.r(G)p.r(A)p.r(G)p.r(A)p.r(C)p.r(U)p.r(G)p.r(G)p.r(A)p.r(A)p.r(A)p.r(G)p.r(C)p.r(U)p.r(G)p.r(U)p.r(C)p.r(C)p.d(T)p.d(T)}|RNA2{r(G)p.r(G)p.r(A)p.r(C)p.r(A)p.r(G)p.r(C)p.r(U)p.r(U)p.r(U)p.r(C)p.r(C)p.r(A)p.r(G)p.r(U)p.r(C)p.r(U)p.r(C)p.r(C)p.d(G)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,88.7,NM_012864
